strategy,buy_hold
1.0,1.00547
1.0,1.0047158975000001
1.0,1.011489692080945
1.0,1.0121410914426452
1.0,1.0130449334373035
1.0,1.012907159326356
1.0,1.0175989452883558
1.0,1.0130696123828773
1.0,1.0127160510881557
1.0,1.0204714306073888
1.0,1.023993077514415
1.0,1.0250887501073553
1.0,1.0329122274481748
1.0,1.0216689778524013
1.0,1.0207668441449576
1.0,1.0195092593929709
1.0,1.0167790135963166
1.0,1.0164709295551968
1.0,1.034327274374693
1.0,1.0343789907384118
1.0,1.0352623503965024
1.0,1.0391715010315996
1.0,1.0416603167765701
1.0,1.0294489328829983
1.0,1.0018741137667944
1.0,0.9992482017146116
1.0,1.0119486463584042
1.0,1.0044308798646076
1.0,1.0148639034137612
1.0,1.0140104028709902
1.0,1.0053477119992633
1.0,1.0055457654985271
1.0,1.0220970487986327
1.0,1.0234094214092901
1.0,1.0286656521976483
1.002389,1.0316374672668471
1.004059982463,1.033357206924781
1.0035579524717686,1.0338428848120356
1.0035579524717686,1.0416494324352514
1.0035579524717686,1.041947344172928
1.004444094143801,1.043388357349919
1.0039418720967292,1.0475368694587421
1.0039418720967292,1.0510335475289956
1.0051425865757568,1.0528161004256047
1.004640015282469,1.0528645299662243
1.004640015282469,1.0494848348250327
1.004640015282469,1.04725258058136
1.004640015282469,1.035052088017587
1.004640015282469,1.0385609145959667
1.0083561786989987,1.0429218318763551
1.0078520006096492,1.0378136007438248
1.0078520006096492,1.0574075215258683
1.0078520006096492,1.056058269528401
1.0078520006096492,1.057193532168144
1.0078520006096492,1.0586429445007466
1.0078520006096492,1.0569353534312669
1.0078520006096492,1.0585281550088876
1.0078520006096492,1.0741520305768189
1.0131351607968448,1.0803198115363908
1.0126285932164465,1.0803759881665906
1.0126285932164465,1.0830315523455043
1.0126285932164465,1.0918571764655678
1.010689409460437,1.090312198560869
1.010184064755707,1.0749813187369046
1.010184064755707,1.0744008288247866
1.010184064755707,1.0516278288570164
1.010184064755707,1.041819296097267
1.010184064755707,1.032704419075712
1.010184064755707,1.041759171422168
