strategy,buy_hold
1.0030879032258064,1.00547
1.003098448934723,1.0047158975000001
1.0013419645448471,1.011489692080945
1.001058989284509,1.0121410914426452
1.0010894451481436,1.0130449334373035
1.0010679833685117,1.012907159326356
1.0017989306629294,1.0175989452883558
1.0010960330013916,1.0130696123828773
1.0010409579250539,1.0127160510881557
0.9995448292208651,1.0204714306073888
0.998803916616205,1.023993077514415
0.9984877847723885,1.0250887501073553
0.9995788613948977,1.0329122274481748
1.0013993704269126,1.0216689778524013
1.0014320947277677,1.0207668441449576
1.0011271068567114,1.0195092593929709
1.0016061946189765,1.0167790135963166
1.0014478322917721,1.0164709295551968
1.003588998281707,1.034327274374693
1.0034802761402264,1.0343789907384118
1.0032014236055744,1.0352623503965024
1.003646497775624,1.0391715010315996
1.0029933548772,1.0416603167765701
1.004967639832702,1.0294489328829983
0.9995268363913423,1.0018741137667944
0.9990035767068253,0.9992482017146116
0.9961867339561926,1.0119486463584042
0.9977639905521435,1.0044308798646076
0.9954379961992743,1.0148639034137612
0.9954577195344734,1.0140104028709902
0.9937263456121186,1.0053477119992633
0.9936629850604765,1.0055457654985271
0.9967475558541006,1.0220970487986327
0.9963317470988796,1.0234094214092901
0.9971634162765923,1.0286656521976483
0.9976618901184956,1.0316374672668471
0.9980416851310644,1.033357206924781
0.9977961569622007,1.0338428848120356
0.9962119457615134,1.0416494324352514
0.996036297683757,1.041947344172928
0.9961916530086975,1.043388357349919
0.9952121986949185,1.0475368694587421
0.9945136948430245,1.0510335475289956
0.9947497570750022,1.0528161004256047
0.9946170581482069,1.0528645299662243
0.9938852659739725,1.0494848348250327
0.9934169803661544,1.04725258058136
0.9914829981462495,1.035052088017587
0.9907578557111296,1.0385609145959667
0.9915840227606333,1.0429218318763551
0.9924592860973861,1.0378136007438248
0.9885194199089211,1.0574075215258683
0.9886035901885711,1.056058269528401
0.9882898029465985,1.057193532168144
0.9879243121998302,1.0586429445007466
0.9880576476193923,1.0569353534312669
0.9877512173618213,1.0585281550088876
0.9857025051309873,1.0741520305768189
0.9867538326759792,1.0803198115363908
0.986621141695313,1.0803759881665906
0.9868713070751833,1.0830315523455043
