strategy,buy_hold
0.99946,0.99946
1.01994493216,0.97827544584
1.0294579585422565,0.9691510707566504
1.0384646862215425,0.9606719680386004
1.0468430193099778,0.969095139854363
1.0455376060648982,0.9678866782149647
1.046227660884901,0.9685254834225866
1.0447964214448104,0.9672005405612645
1.051647151580224,0.9735424745057246
1.0538661270700582,0.9708068201523635
1.0574851033504167,0.9674730695319602
1.0668628812469283,0.9588935183513508
1.070607569960105,0.96293046006361
1.0730003778789658,0.9601042591633233
1.0863796195907387,0.9481327191558159
1.0839939299461174,0.9467143126079587
1.0848361932296855,0.9453160155682367
1.07435776043928,0.9368469293847609
1.0665697410338557,0.9429823399253016
1.0714194336463367,0.9479301682628897
1.076187250126063,0.9430483278963357
1.069442784629523,0.9377983778549368
1.0643201536911475,0.9416339732203635
1.0778519201251766,0.9296620388848398
1.086887552771586,0.9381061591840307
1.0739731548695541,0.9485960622560266
1.0864613147143773,0.9375657872441135
1.0887580939336834,0.9355837731698795
1.0890694787485484,0.9353161962107529
1.1007018298510616,0.9253260839190258
1.0849805056152988,0.9127573797211537
1.0854351124471515,0.9117360042132457
1.0810358439364032,0.9086789533911187
1.0772965409522273,0.9111859986235248
1.0688192944714743,0.9046537061993928
1.0943309422112137,0.926246885512666
1.1087334317416555,0.9384372207728982
1.1092112958507363,0.937375848276204
1.1055253867146244,0.9404907482200258
1.1219545994865905,0.9265141152107279
1.1313476033934924,0.9349194512639196
1.1237596550175322,0.9405355124076621
1.1232865522027697,0.9409314778583857
1.1335623775823207,0.9501977710523352
1.13417223414146,0.9490214262117724
1.130675581143602,0.9467599081531097
1.1302640152320658,0.9464152875465419
1.1317220558117151,0.947636163267477
1.1352054962995035,0.9440559938426525
1.1445664008219891,0.9525015187635688
1.1483881080343337,0.9486543651292827
1.1638557474614482,0.9358769394853564
1.1704152384541409,0.930602337054417
1.1823686892844731,0.9210980953860802
1.200347787573733,0.9070918777476394
1.1919033408881516,0.913473269107594
1.193197747916356,0.9124812371373431
1.1920642100558354,0.9133480943126235
1.194401847971755,0.9157785135915895
1.202017354154423,0.9092984648294155
1.2011711339370983,0.9092948276355561
1.2061547929718033,0.913067491875416
1.228799143055056,0.9302094209678852
1.2372815435395652,0.9231370387402663
1.2573168435741013,0.9081886806719451
1.2524271383694416,0.9117206264510783
1.250549750089026,0.9109921616705439
1.2582506354500742,0.9047445774258073
1.2633314515160217,0.9010912188221619
1.2438167705844536,0.8878028266181915
1.2380914819894533,0.8912679210504824
1.2361068213438242,0.8926966235279263
1.2308558395667557,0.896488798784673
1.2365903969232972,0.8923120574711353
1.243267985066683,0.8977551610217092
1.2262202944554488,0.8854451422537796
1.233180320846778,0.890470928881212
1.235842757159486,0.8923934556166666
1.241003636513384,0.8880421451270798
1.2259986615443008,0.8779264570519372
1.2182613839912948,0.8828525024024556
1.2073372341610449,0.8907690407914984
1.2028338662776241,0.8940916093136507
1.2153866405060973,0.9040482134749676
1.2158934567351882,0.903038391620516
1.2221638192915716,0.898381422634929
1.2410939146885789,0.9129253194859659
1.2388487757969073,0.9112738375830158
1.2428415854013006,0.9076989103181776
1.2451271710768534,0.9060296520221025
1.2545527837619053,0.8991710075562952
1.2711756081467505,0.8872569917061743
1.2726387312717273,0.8862357589087205
1.2709830282823429,0.8857031312176165
1.2653462185519107,0.8817750378306664
1.2670152102141807,0.8829380991055651
1.2662321948142683,0.8823924433603179
1.2655484294290686,0.8819159514409033
1.2644587922313302,0.8811566218067127
1.2700439067166158,0.8766477433729277
1.2556416088144493,0.8673202113834398
1.255318908920984,0.8670973100891144
1.2545795260836297,0.8670010622876946
1.2303096851515418,0.8508358274813405
1.2300094895883649,0.850628223539435
1.231186608669901,0.8492187325730302
1.2445228220150133,0.8590119229970624
1.2320962616371933,0.8669878487020901
1.2316600995605738,0.867287826497741
1.235832963977885,0.8637423538630183
1.2370366652847995,0.865188258563385
1.2355299546264826,0.8641344592644548
1.2386953823702356,0.8613156526583341
1.2325254406706494,0.8656058659242252
1.2494886883105996,0.8781251235630871
1.2534995470000765,0.8809439052097245
1.2371338569144434,0.891828848102496
1.2447904783548869,0.897972657037074
1.2453319622129713,0.898363275142885
1.2540256246411798,0.8914629468265125
1.2587595713742004,0.8954522435135611
1.261751642875357,0.8926969369602699
1.2807246023292738,0.8792734531191984
1.2890416278968,0.8855989463409378
1.2926831704956085,0.8824772100550861
1.3119014911913667,0.8693574213731972
1.2684342590837232,0.8411615521258002
1.2461263057692178,0.8553662472565488
1.2536853079400136,0.8501775956006905
1.2296521605868036,0.8664755001083556
1.2027203189656315,0.8854530465117288
1.2074794832677784,0.8895766013493339
1.2288313429704025,0.9053069843909941
1.2429420132817315,0.9157026244927559
1.2450898170806823,0.9172849586278793
1.2534207130467692,0.9234225122860584
1.2567811339784474,0.9203004207720193
1.267529126236231,0.9124300115735771
1.281887696178235,0.9234047197527839
1.2822799538132654,0.9236872815970282
1.2829390457095253,0.9241620568597689
1.2889701421634059,0.9285065426890667
1.2923652895178643,0.9254109018757415
1.2933048390833437,0.9267314632327183
1.2998476682642663,0.9213944167359611
1.31408100023176,0.9113051478727023
1.363336698363447,0.9461015123339258
1.381327289435051,0.9329544857185336
1.3763503672112165,0.9363159207305775
1.3974374311872595,0.951316638096602
1.3950785568034154,0.949710815611495
1.3982481752844729,0.9468882750674976
1.4129088074023306,0.9369601515034149
1.405493861981083,0.9418773183785047
1.3929695061769696,0.9341435637172989
1.378215173167543,0.9433841118495905
1.3700079018113303,0.9490019642356547
1.379595217108206,0.9423608484899337
1.3836939944982345,0.9395610944090702
1.3791582455842692,0.942640975676543
1.3837618758080297,0.9394944400997348
1.3856686996728933,0.9381998167612774
1.3954293499933892,0.9315911372520109
1.398870478770473,0.9345405547925508
1.4062970821422656,0.9395020305979445
1.3909853195119006,0.9490736772856764
1.3955825259928873,0.9528747173632055
1.3956411404589792,0.9529147381013349
1.3925986427727788,0.9543250519137247
1.4066235037041435,0.9447140443159016
1.4162082362583837,0.938276762817933
1.4282743304313053,0.9469276745711144
1.4229440106301356,0.943393740489615
1.4205762317964472,0.9418239333054402
1.4194994350127454,0.9411100307639947
1.4377712317402296,0.9532239990799888
1.4448091219195982,0.9478907108051362
1.4406177306569095,0.9506405417571819
1.429089907576193,0.958247567372323
1.4453129362069979,0.9697963670542942
1.4392773093853974,0.9731673792261749
1.4460563055126026,0.9685837608700196
1.446446740715091,0.9695232871180635
1.4504403801662054,0.9661677670213478
1.4466837395815748,0.9643417099416774
1.4498548703387375,0.9664555469698696
1.4498722685971814,0.9664671444364331
1.4533577615308892,0.9687905314516584
1.4507155571204262,0.9670292702654792
1.4438333625174469,0.9624416834073398
1.4545191732334384,0.9546449433300569
1.4584260117327434,0.9520807670122724
1.464004491227621,0.9563889324830028
1.464948774124463,0.9570058033444544
1.4591036285157062,0.9531873501891099
1.466394769347399,0.9477570418550826
1.4725506945891194,0.9523991558460888
1.4708013043639476,0.9512677056489437
1.4801335386401369,0.9573034992412863
1.48835864071436,0.9513136512465337
1.5017270780252565,0.9427689520310373
1.5111654327106454,0.9368436491675223
1.5025820130528489,0.9421649210947937
1.503585737837568,0.9434538027068514
1.5077777348746593,0.9401630358430099
1.520135481189692,0.9324574596012406
1.5288108943808416,0.9384317145449058
1.5322675358130369,0.9356530182381384
1.5265108066809874,0.9327927269613845
1.5240790749659445,0.933625710866561
1.538507531568647,0.9247870762617872
1.5514340718488868,0.933204488229922
1.5565103641319762,0.9294978000026728
1.5561757144036878,0.9299486064356741
1.5716954548034359,0.9392229838876571
1.5782478531545114,0.9431386045074849
1.582663790647638,0.9457775063228969
1.5794588964715763,0.9470306615187748
1.5929111478928248,0.9389648013746194
1.598049879255927,0.9426511771848162
1.613296873153908,0.9329974864792665
1.627080881638135,0.9250259559547876
1.6319979200624457,0.9222305275158923
1.6440975526417887,0.9297135060161562
1.6459816884371163,0.9279972548840504
1.6369106833521394,0.9331114477557164
1.6356355299298082,0.9338383415735182
1.6349338422874684,0.9340914117640845
1.631665609536736,0.9353047965079659
1.6368102512036051,0.9389085258889113
1.6436881278791626,0.9428538195146965
1.640405682687788,0.9440767009186072
1.6463751189670888,0.9481730497238932
1.6434379857548516,0.9464815090031857
1.6545755649843124,0.9528958141897004
1.6605502373494707,0.9563367209747394
1.6532687245586932,0.9598608217915313
1.659547839174567,0.9562152703903671
1.6677194527346626,0.951506866398965
1.6643790106708352,0.950267052952047
1.670660377057107,0.9460155581571397
1.6817318433758643,0.9397463130532323
1.6976864333739712,0.9308309397812963
1.6990496755799707,0.9300834825366519
1.700690957566581,0.9291850218925214
1.7150617961580186,0.9376870648428379
1.7098600137302713,0.9398746887651162
1.721259650441811,0.9467987455972486
1.723363029734651,0.9479557336643686
1.7190977062360577,0.9456095432235493
1.7284083394130323,0.9507309645096481
1.7200912384837768,0.9546403702357117
1.7240371277848585,0.9524504252263909
1.7296299042273926,0.9493606760469565
1.7406666726462676,0.9560830989940449
1.7214566752469433,0.9659651739052472
1.7286317066693726,0.970667492371818
1.7375946620684533,0.9757004033197659
1.7393061928105906,0.9766614682170359
1.7408385215664566,0.9775219069705351
1.7460906313860227,0.9738884580423256
1.7564362183769848,0.9803404690768561
1.7544163167258513,0.9792130775374177
1.762377857971153,0.9836567464832825
1.7730525806568844,0.9770101778472949
1.7837245841398581,0.9711295535868321
1.7853370711639205,0.9726872453907853
1.7955706232558322,0.9664309210284318
1.8017402039173391,0.9631102643837781
1.8029689907364108,0.9624534231834684
1.7971652335552304,0.965551560752696
1.7886898023137838,0.9701051019132056
1.8000265182808486,0.9769327016204709
1.7985342962971937,0.9770587259389799
1.7963868463474149,0.9782253340577509
1.7892174664436424,0.9821294313659755
1.796329605872756,0.9782254668762959
1.7864426077220326,0.9836096198459829
1.7768762075576812,0.9888768493602582
1.7852879395242593,0.9841955063553868
1.7927290196561965,0.9800933794848976
1.7978884937747668,0.97727267073874
1.7973329462301904,0.9776547843529989
1.7964684290830537,0.9771845324017252
1.7946036948536654,0.9761702148570922
1.8031890789298453,0.9708168973988158
1.7987261859594939,0.969093697405933
1.8020322446892874,0.9708748916217651
1.81260116380439,0.9765690728611267
1.8269696532298674,0.9681442114695538
1.8354778509049587,0.96363556387674
1.8412779609138186,0.9605904754948894
1.8500369201738853,0.9658324177196651
1.8606376317264817,0.9713666374731988
1.8592347109521599,0.9706342270285441
1.8472909871690033,0.9643988727541127
1.8443223905526227,0.9628490837655969
1.8441084491553186,0.96273739327188
1.8548835748237331,0.9683626678607676
1.8695983662228097,0.976044688904907
1.869936763527096,0.9762213529935988
1.8674329182007332,0.9749141926019403
1.873255574039683,0.9711919702145861
1.8804638614885878,0.9674548235132004
1.8789124788028597,0.9673338916602613
1.8637797176985815,0.974447665099531
1.8636846649329788,0.9750800816341805
1.8766577738855772,0.981867614082436
1.8809215403478454,0.978949503533383
1.8860526943099145,0.976278929287744
1.8819976810171481,0.9748633248402768
1.8996790492303044,0.9650220795760143
1.913888648518547,0.9578037144207856
1.9059192161861158,0.9617920090876338
1.9102018166648862,0.9596308624432139
1.9151530597736814,0.9571434992477611
1.9130080883467349,0.9582154999669186
1.9211115906089715,0.9541564991090586
1.9476171672246037,0.940992001890851
1.9534054854455951,0.9381953736612314
1.943124712375695,0.9431330959128105
1.9616601790070467,0.9341365493108982
1.9517341785012712,0.9388632802504114
1.9387610014167733,0.945103904474236
1.9329350246075159,0.947943941707181
1.9404058184776238,0.9442801383724827
1.9582032206447004,0.9356192009433303
2.006719663639393,0.9594550357065627
2.0104983167660264,0.9612616895387982
2.0194812232453367,0.9562938891272618
2.022076256617207,0.9581921324971793
2.035739425883169,0.9646666367364626
2.0410791703972606,0.9671969573246224
2.0381787968961262,0.9678943063308534
2.049694507098589,0.962425703500084
2.076387678664534,0.9498920335634025
2.0921869125114925,0.9577846864702807
2.095662034973174,0.9593755668345078
2.103315392724896,0.9628792064045874
2.13157764165694,0.9492669830636458
2.1398758734159102,0.9536269663168572
2.151737205382255,0.9589129205911516
2.174360570359644,0.9481596710996425
2.1740365906346604,0.9486821070784184
2.199620653233249,0.9368539385673647
2.2269597383322854,0.9252097809649109
2.2614575716387906,0.9108773562479835
2.2862386237088086,0.9214963644671225
2.3137580780223916,0.9097592652729047
2.3537305625783067,0.89404226420605
2.3749612122527632,0.9027323550141328
2.3363182183681985,0.8880439968656979
2.314029742564966,0.8795720571355992
2.26625428449997,0.8614124124439775
2.291479960940739,0.8710007940068913
